itemType,title,date,checkOutTimes,checkOutDuration
acbk,Any day now David Bowie the London years 1947 1974,2015/09/10,2,5
acbk,man who sold the world David Bowie and the 1970s,2015/09/10,1,NULL
acbk,Bowie the biography,2015/09/12,2,38
acbk,Any day now David Bowie the London years 1947 1974,2015/09/19,2,16
acbk,Bowie album by album,2015/09/19,2,62
acbk,David Bowie is the subject,2015/09/21,1,NULL
acbk,man who sold the world David Bowie and the 1970s,2015/09/23,2,19
acbk,Bowie album by album,2015/09/29,1,NULL
acbk,man who sold the world David Bowie and the 1970s,2015/10/04,2,6
acbk,man who sold the world David Bowie and the 1970s,2015/10/10,2,14
acbk,Bowie the biography,2015/10/17,2,21
acbk,David Bowie starman,2015/11/02,2,13
acbk,Bowie the biography,2015/11/10,2,55
acbk,man who sold the world David Bowie and the 1970s,2015/11/16,2,19
acbk,David Bowie is the subject,2015/11/18,2,8
acbk,Bowie the biography,2015/11/19,2,39
acbk,David Bowie starman,2015/11/23,1,NULL
acbk,Any day now David Bowie the London years 1947 1974,2015/11/28,2,21
acbk,Bowie album by album,2015/12/10,1,NULL
acbk,Bowie the biography,2015/12/15,2,2
acbk,man who sold the world David Bowie and the 1970s,2015/12/19,1,NULL
acbk,Bowie album by album,2015/12/28,1,NULL
acbk,David Bowie is the subject,2015/12/29,1,NULL
acbk,David Bowie starman,2015/12/31,1,NULL
acbk,Any day now David Bowie the London years 1947 1974,2070/01/01,1,15179
acbk,Bowie a biography,2070/01/01,5,14553.2
acbk,David Bowie starman,2070/01/01,8,15177.875
accd,Diamond dogs,2005/10/01,2,100
accd,Station to station,2005/10/04,1,1074
accd,Reality,2005/10/17,1,88
accd,Scary monsters,2005/10/27,1,66
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2005/11/08,2,58
accd,Station to station,2005/11/15,2,76.5
accd,Best of Bowie,2005/11/22,1,48
accd,ChangesBowie,2005/11/22,1,44
accd,Earthling,2005/11/29,1,41
accd,Best of Bowie,2005/11/30,1,37
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2005/11/30,1,34
accd,Diamond dogs,2005/11/30,2,50
accd,Heathen,2005/11/30,1,40
accd,man who sold the world,2005/11/30,1,40
accd,Station to station,2005/11/30,2,37
accd,Lodger,2005/12/04,1,29
accd,Scary monsters,2005/12/04,2,33.5
accd,Aladdin sane,2005/12/05,2,33.5
accd,Scary monsters,2005/12/05,1,30
accd,Heathen,2005/12/06,1,51
accd,David live,2005/12/07,1,57
accd,Hunky dory,2005/12/07,1,25
accd,ChangesBowie,2005/12/09,1,28
accd,Station to station,2005/12/09,2,50
accd,Best of Bowie,2005/12/10,1,29
accd,Low,2005/12/10,1,44
accd,Best of Bowie,2005/12/12,2,28
accd,ChangesBowie,2005/12/12,2,21
accd,Diamond dogs,2005/12/12,2,26.5
accd,Space oddity,2005/12/12,1,23
accd,Station to station,2005/12/12,1,22
accd,Young Americans,2005/12/12,2,25.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/13,3,25
accd,Scary monsters,2005/12/13,5,38.4
accd,Lodger,2005/12/14,2,20.5
accd,Stage,2005/12/14,1,18
accd,Earthling,2005/12/16,1,28
accd,Heroes,2005/12/16,1,21
accd,Space oddity,2005/12/16,2,24
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2005/12/17,3,57
accd,David live,2005/12/17,1,25
accd,Diamond dogs,2005/12/17,1,27
accd,Heathen,2005/12/17,1,18
accd,Outside,2005/12/17,2,16.5
accd,Stage,2005/12/17,2,23.5
accd,David live,2005/12/18,2,42.5
accd,man who sold the world,2005/12/18,3,35
accd,Aladdin sane,2005/12/20,2,19.5
accd,Best of Bowie,2005/12/20,7,100.1429
accd,Heroes,2005/12/21,5,28
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/21,1,23
accd,Station to station,2005/12/21,1,47
accd,Young Americans,2005/12/21,1,35
accd,Best of Bowie,2005/12/22,2,28
accd,Space oddity,2005/12/22,2,22
accd,Aladdin sane,2005/12/23,1,20
accd,Heroes,2005/12/23,1,10
accd,Low,2005/12/23,1,9
accd,man who sold the world,2005/12/23,2,27.5
accd,Outside,2005/12/23,2,19.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/23,2,15
accd,Space oddity,2005/12/23,1,18
accd,Young Americans,2005/12/23,1,11
accd,man who sold the world,2005/12/26,1,38
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/26,1,37
accd,David live,2005/12/27,1,7
accd,Heathen,2005/12/27,1,34
accd,Low,2005/12/27,1,11
accd,Station to station,2005/12/27,2,9.5
accd,ChangesBowie,2005/12/28,1,6
accd,Hunky dory,2005/12/28,2,10
accd,Lodger,2005/12/28,2,7
accd,Low,2005/12/28,7,13.1429
accd,man who sold the world,2005/12/28,1,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/28,2,10
accd,Scary monsters,2005/12/28,1,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/29,1,26
accd,Station to station,2005/12/29,1,10
accd,Best of Bowie,2005/12/30,4,14.75
accd,Diamond dogs,2005/12/30,1,3
accd,Heathen,2005/12/30,1,45
accd,Outside,2005/12/30,1,27
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/30,1,18
accd,Young Americans,2005/12/30,3,6.6667
accd,Low,2005/12/31,1,11
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2005/12/31,1,27
accd,Best of Bowie,2006/01/02,1,0
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/01/02,3,33.5
accd,Lodger,2006/01/02,5,43.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/02,3,6
accd,Scary monsters,2006/01/02,1,NULL
accd,David live,2006/01/03,3,31
accd,Heroes,2006/01/03,10,10.5714
accd,Hunky dory,2006/01/03,2,6
accd,Reality,2006/01/03,3,4
accd,Aladdin sane,2006/01/04,2,19
accd,Diamond dogs,2006/01/04,1,2
accd,Low,2006/01/04,3,23.6667
accd,man who sold the world,2006/01/04,1,NULL
accd,Reality,2006/01/04,2,21
accd,Stage,2006/01/04,2,10
accd,Station to station,2006/01/04,5,25.3333
accd,Best of Bowie,2006/01/05,1,NULL
accd,Hunky dory,2006/01/05,3,3
accd,Station to station,2006/01/05,2,9
accd,Young Americans,2006/01/05,1,NULL
accd,David live,2006/01/06,2,7
accd,Diamond dogs,2006/01/06,2,5
accd,Lodger,2006/01/06,3,4
accd,man who sold the world,2006/01/06,2,NULL
accd,Stage,2006/01/06,1,NULL
accd,David live,2006/01/07,1,2
accd,Hunky dory,2006/01/07,1,NULL
accd,Aladdin sane,2006/01/08,3,16.5
accd,Best of Bowie,2006/01/08,1,NULL
accd,Scary monsters,2006/01/08,2,5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/01/09,3,15
accd,ChangesBowie,2006/01/09,3,22.5
accd,Heathen,2006/01/09,3,15
accd,Scary monsters,2006/01/09,1,NULL
accd,Station to station,2006/01/09,2,21
accd,Best of Bowie,2006/01/10,4,15
accd,ChangesBowie,2006/01/10,8,26.1667
accd,David live,2006/01/10,3,1.5
accd,Scary monsters,2006/01/10,1,36
accd,Station to station,2006/01/10,2,24
accd,Best of Bowie,2006/01/11,1,NULL
accd,ChangesBowie,2006/01/11,3,15
accd,Diamond dogs,2006/01/11,6,17.6667
accd,Heathen,2006/01/11,3,20.5
accd,Hunky dory,2006/01/11,1,NULL
accd,Low,2006/01/11,3,8
accd,man who sold the world,2006/01/11,3,13
accd,Reality,2006/01/11,6,19.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/11,3,46
accd,Stage,2006/01/11,3,19.5
accd,Station to station,2006/01/11,3,1.5
accd,Best of Bowie,2006/01/12,2,17
accd,Low,2006/01/12,2,13
accd,Scary monsters,2006/01/12,4,24.3333
accd,Space oddity,2006/01/12,1,NULL
accd,Station to station,2006/01/12,3,0
accd,Young Americans,2006/01/12,3,24
accd,Aladdin sane,2006/01/13,1,NULL
accd,Low,2006/01/13,1,NULL
accd,Outside,2006/01/13,6,22.4
accd,Scary monsters,2006/01/13,2,14
accd,Space oddity,2006/01/13,2,17
accd,Station to station,2006/01/13,1,NULL
accd,Best of Bowie,2006/01/14,3,17
accd,David live,2006/01/14,4,15.3333
accd,Diamond dogs,2006/01/14,1,NULL
accd,Hunky dory,2006/01/14,3,14
accd,Low,2006/01/14,2,21
accd,man who sold the world,2006/01/14,2,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/14,2,12
accd,Young Americans,2006/01/14,4,23
accd,Aladdin sane,2006/01/17,2,22.5
accd,Best of Bowie,2006/01/17,2,11
accd,Earthling,2006/01/17,2,20
accd,Heroes,2006/01/17,6,23.8333
accd,Lodger,2006/01/17,2,21.5
accd,Space oddity,2006/01/17,2,10
accd,Diamond dogs,2006/01/18,1,6
accd,Space oddity,2006/01/18,1,5
accd,Diamond dogs,2006/01/19,2,14
accd,Aladdin sane,2006/01/20,3,17.6667
accd,Earthling,2006/01/20,2,6
accd,Hunky dory,2006/01/20,4,15
accd,Scary monsters,2006/01/20,3,15.6667
accd,Young Americans,2006/01/20,2,4.5
accd,Diamond dogs,2006/01/21,1,2
accd,Earthling,2006/01/21,1,9
accd,Hunky dory,2006/01/21,1,13
accd,Low,2006/01/21,2,6
accd,man who sold the world,2006/01/21,1,10
accd,Outside,2006/01/21,1,11
accd,Reality,2006/01/21,1,24
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/21,1,2
accd,Scary monsters,2006/01/21,2,12.5
accd,Space oddity,2006/01/21,1,16
accd,Stage,2006/01/21,3,10.6667
accd,Aladdin sane,2006/01/23,5,7.4
accd,Hunky dory,2006/01/23,2,16.5
accd,Lodger,2006/01/23,1,1
accd,Reality,2006/01/23,3,15.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/23,1,17
accd,Scary monsters,2006/01/23,1,18
accd,Best of Bowie,2006/01/24,4,21.3333
accd,David live,2006/01/24,3,9.5
accd,Diamond dogs,2006/01/24,1,NULL
accd,Hunky dory,2006/01/24,6,15.8
accd,Lodger,2006/01/24,1,NULL
accd,Low,2006/01/24,2,10
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/24,3,9.5
accd,Scary monsters,2006/01/24,1,NULL
accd,Stage,2006/01/24,3,10
accd,Station to station,2006/01/24,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/01/25,3,2.6667
accd,Diamond dogs,2006/01/25,4,4.5
accd,Low,2006/01/25,6,5.25
accd,Scary monsters,2006/01/25,2,12
accd,Station to station,2006/01/25,4,2
accd,Young Americans,2006/01/25,3,22
accd,Best of Bowie,2006/01/26,4,33.3333
accd,Heroes,2006/01/26,3,23
accd,Low,2006/01/26,3,8
accd,man who sold the world,2006/01/26,3,47.5
accd,Station to station,2006/01/26,2,1
accd,Aladdin sane,2006/01/27,3,10
accd,David live,2006/01/27,2,14
accd,Diamond dogs,2006/01/27,2,9
accd,man who sold the world,2006/01/27,3,11.5
accd,Stage,2006/01/27,6,39.6
accd,Young Americans,2006/01/27,2,2.5
accd,Aladdin sane,2006/01/28,3,15
accd,Best of Bowie,2006/01/28,4,13.3333
accd,Heroes,2006/01/28,1,NULL
accd,Hunky dory,2006/01/28,6,19.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/28,5,5.6667
accd,Station to station,2006/01/28,1,NULL
accd,Space oddity,2006/01/29,2,6
accd,Best of Bowie,2006/01/30,3,22.5
accd,Heathen,2006/01/30,4,9
accd,Hunky dory,2006/01/30,2,16
accd,Low,2006/01/30,5,16.25
accd,Outside,2006/01/30,1,NULL
accd,Space oddity,2006/01/30,5,23
accd,Station to station,2006/01/30,2,27
accd,Best of Bowie,2006/01/31,9,21
accd,ChangesBowie,2006/01/31,3,6.5
accd,man who sold the world,2006/01/31,4,2
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/01/31,2,84
accd,Space oddity,2006/01/31,2,9
accd,Station to station,2006/01/31,3,31.5
accd,Best of Bowie,2006/02/01,9,12.3333
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/02/01,3,23.5
accd,David live,2006/02/01,3,10
accd,Diamond dogs,2006/02/01,3,8
accd,Heathen,2006/02/01,2,6
accd,man who sold the world,2006/02/01,4,7.5
accd,Reality,2006/02/01,4,8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/02/01,2,15
accd,Scary monsters,2006/02/01,3,7
accd,Space oddity,2006/02/01,3,5.5
accd,Stage,2006/02/01,4,6.3333
accd,Station to station,2006/02/01,3,8
accd,ChangesBowie,2006/02/02,2,4
accd,Diamond dogs,2006/02/02,2,1
accd,Earthling,2006/02/02,2,6
accd,Lodger,2006/02/02,2,27
accd,Space oddity,2006/02/02,3,19.5
accd,Young Americans,2006/02/02,3,20
accd,ChangesBowie,2006/02/03,2,10
accd,Low,2006/02/03,4,13
accd,Outside,2006/02/03,2,31
accd,Station to station,2006/02/03,2,19
accd,Best of Bowie,2006/02/04,2,3.5
accd,Heroes,2006/02/04,2,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/02/04,2,13
accd,Heathen,2006/02/05,1,NULL
accd,Aladdin sane,2006/02/06,4,8
accd,David live,2006/02/06,2,0
accd,Diamond dogs,2006/02/06,2,11
accd,Lodger,2006/02/06,2,11
accd,Low,2006/02/06,4,14
accd,man who sold the world,2006/02/06,2,11
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/02/06,4,13
accd,Station to station,2006/02/06,2,11
accd,Young Americans,2006/02/06,3,23.5
accd,David live,2006/02/07,4,7
accd,Earthling,2006/02/07,4,10
accd,Hunky dory,2006/02/07,3,8
accd,Lodger,2006/02/07,2,16
accd,Low,2006/02/07,7,25.8
accd,man who sold the world,2006/02/07,2,NULL
accd,Reality,2006/02/07,2,6
accd,Heroes,2006/02/08,2,12
accd,man who sold the world,2006/02/08,7,8.75
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/02/08,10,8.2857
accd,Scary monsters,2006/02/08,5,20.6667
accd,Space oddity,2006/02/08,4,22.3333
accd,Station to station,2006/02/08,3,1
accd,ChangesBowie,2006/02/09,2,21
accd,Scary monsters,2006/02/09,5,18.25
accd,Stage,2006/02/09,2,6
accd,Aladdin sane,2006/02/10,3,2.5
accd,David live,2006/02/10,1,NULL
accd,Diamond dogs,2006/02/10,4,7.5
accd,Earthling,2006/02/10,2,7
accd,Space oddity,2006/02/10,3,8
accd,Stage,2006/02/10,1,NULL
accd,Young Americans,2006/02/10,2,13
accd,Aladdin sane,2006/02/11,2,7
accd,David live,2006/02/11,2,22
accd,Low,2006/02/11,1,NULL
accd,Hunky dory,2006/02/13,2,28
accd,Scary monsters,2006/02/13,1,NULL
accd,Space oddity,2006/02/13,3,17.5
accd,Stage,2006/02/13,4,10
accd,Young Americans,2006/02/13,2,18
accd,ChangesBowie,2006/02/14,5,10
accd,David live,2006/02/14,2,2
accd,Diamond dogs,2006/02/14,1,NULL
accd,Earthling,2006/02/14,3,15.5
accd,Heathen,2006/02/14,1,NULL
accd,Lodger,2006/02/14,2,16
accd,Low,2006/02/14,1,NULL
accd,man who sold the world,2006/02/14,2,15
accd,Reality,2006/02/14,2,15
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/02/14,4,9
accd,Scary monsters,2006/02/14,3,8
accd,Stage,2006/02/14,1,NULL
accd,Station to station,2006/02/14,2,NULL
accd,Aladdin sane,2006/02/15,5,8.6667
accd,Best of Bowie,2006/02/15,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/02/15,2,6
accd,ChangesBowie,2006/02/15,1,NULL
accd,David live,2006/02/15,5,44.3333
accd,Diamond dogs,2006/02/15,4,13
accd,Hunky dory,2006/02/15,4,9.3333
accd,Outside,2006/02/15,4,11
accd,Station to station,2006/02/15,2,24
accd,David live,2006/02/16,4,45.6667
accd,Reality,2006/02/16,4,25.3333
accd,Scary monsters,2006/02/16,2,14
accd,Aladdin sane,2006/02/17,2,5
accd,Diamond dogs,2006/02/17,3,24
accd,Heroes,2006/02/17,1,NULL
accd,Hunky dory,2006/02/17,5,28
accd,Lodger,2006/02/17,3,17
accd,Reality,2006/02/17,7,26.25
accd,Stage,2006/02/17,2,21
accd,Diamond dogs,2006/02/18,2,7
accd,Heroes,2006/02/18,1,NULL
accd,Lodger,2006/02/18,4,11.3333
accd,Low,2006/02/18,3,15
accd,man who sold the world,2006/02/18,2,3
accd,Station to station,2006/02/18,5,7
accd,David live,2006/02/19,2,11
accd,Diamond dogs,2006/02/19,2,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/02/19,5,23.5
accd,Space oddity,2006/02/19,3,17
accd,Best of Bowie,2006/02/21,2,21
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/02/21,2,13
accd,Earthling,2006/02/21,3,14.5
accd,Heathen,2006/02/21,1,NULL
accd,Hunky dory,2006/02/21,6,20.5
accd,man who sold the world,2006/02/21,1,NULL
accd,Young Americans,2006/02/21,2,6
accd,Best of Bowie,2006/02/22,9,16.1667
accd,Diamond dogs,2006/02/22,2,4
accd,Heroes,2006/02/22,3,8.5
accd,Hunky dory,2006/02/22,3,19.5
accd,Low,2006/02/22,4,8.6667
accd,Scary monsters,2006/02/22,4,25.3333
accd,Space oddity,2006/02/22,4,22.6667
accd,Station to station,2006/02/22,2,4
accd,Heathen,2006/02/23,2,19
accd,Aladdin sane,2006/02/24,3,21.5
accd,Best of Bowie,2006/02/24,1,NULL
accd,ChangesBowie,2006/02/24,2,3
accd,David live,2006/02/24,3,2.5
accd,Stage,2006/02/24,3,9
accd,Young Americans,2006/02/24,3,14.5
accd,Best of Bowie,2006/02/25,2,7
accd,Heroes,2006/02/25,3,14.5
accd,man who sold the world,2006/02/25,4,23
accd,Reality,2006/02/25,2,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/02/25,8,5.2
accd,Scary monsters,2006/02/25,1,NULL
accd,Space oddity,2006/02/25,4,27
accd,Stage,2006/02/25,3,9.5
accd,Station to station,2006/02/25,1,NULL
accd,Aladdin sane,2006/02/26,1,22
accd,Reality,2006/02/26,1,6
accd,Diamond dogs,2006/02/27,1,NULL
accd,Heathen,2006/02/27,1,NULL
accd,Heroes,2006/02/27,3,23.5
accd,Lodger,2006/02/27,3,13
accd,Low,2006/02/27,1,NULL
accd,man who sold the world,2006/02/27,2,10
accd,Scary monsters,2006/02/27,3,9
accd,Station to station,2006/02/27,3,9
accd,Young Americans,2006/02/27,2,17
accd,Aladdin sane,2006/02/28,2,55
accd,Best of Bowie,2006/02/28,3,10
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/02/28,3,6
accd,David live,2006/02/28,3,20
accd,Diamond dogs,2006/02/28,3,6.5
accd,Low,2006/02/28,1,NULL
accd,Stage,2006/02/28,2,7
accd,Station to station,2006/02/28,1,NULL
accd,Aladdin sane,2006/03/01,3,8.5
accd,ChangesBowie,2006/03/01,3,35
accd,Diamond dogs,2006/03/01,4,9
accd,Hunky dory,2006/03/01,4,18.3333
accd,Low,2006/03/01,3,14
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/03/01,3,6.5
accd,Station to station,2006/03/01,2,14
accd,Young Americans,2006/03/01,3,12
accd,Aladdin sane,2006/03/02,4,2.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/03/02,3,2
accd,Heroes,2006/03/02,7,15.3333
accd,Hunky dory,2006/03/02,1,NULL
accd,man who sold the world,2006/03/02,4,5.6667
accd,Outside,2006/03/02,3,2
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/03/02,3,18.5
accd,Space oddity,2006/03/02,3,17.5
accd,Station to station,2006/03/02,2,2
accd,David live,2006/03/03,2,12
accd,Lodger,2006/03/03,2,20
accd,Low,2006/03/03,4,4.5
accd,man who sold the world,2006/03/03,1,NULL
accd,Scary monsters,2006/03/03,4,9.6667
accd,Space oddity,2006/03/03,2,9
accd,Stage,2006/03/03,1,NULL
accd,Station to station,2006/03/03,1,NULL
accd,Young Americans,2006/03/03,8,15.8333
accd,Best of Bowie,2006/03/04,2,13
accd,ChangesBowie,2006/03/04,2,4
accd,Diamond dogs,2006/03/04,1,NULL
accd,Heathen,2006/03/04,2,4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/03/04,3,4.5
accd,Scary monsters,2006/03/04,2,10
accd,Station to station,2006/03/04,1,NULL
accd,Diamond dogs,2006/03/05,1,NULL
accd,Young Americans,2006/03/05,3,13
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/03/06,1,NULL
accd,ChangesBowie,2006/03/06,2,3
accd,Heathen,2006/03/06,2,1
accd,Outside,2006/03/06,4,1.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/03/06,3,22
accd,Space oddity,2006/03/06,3,15
accd,Station to station,2006/03/06,7,12.2
accd,Young Americans,2006/03/06,2,24
accd,Best of Bowie,2006/03/07,3,28
accd,ChangesBowie,2006/03/07,1,NULL
accd,Earthling,2006/03/07,3,21.5
accd,Heathen,2006/03/07,1,NULL
accd,Lodger,2006/03/07,2,12
accd,man who sold the world,2006/03/07,2,20
accd,Reality,2006/03/07,2,14
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/03/07,7,11
accd,Station to station,2006/03/07,1,NULL
accd,Best of Bowie,2006/03/08,4,19.3333
accd,David live,2006/03/08,2,2
accd,Heroes,2006/03/08,3,7
accd,Low,2006/03/08,5,4.6667
accd,man who sold the world,2006/03/08,2,48
accd,Outside,2006/03/08,3,9.5
accd,Reality,2006/03/08,2,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2006/03/08,4,20.6667
accd,Space oddity,2006/03/08,2,5
accd,Station to station,2006/03/08,6,9
accd,ChangesBowie,2006/03/09,4,10
accd,Diamond dogs,2006/03/09,3,4.5
accd,Heroes,2006/03/09,4,23.3333
accd,Lodger,2006/03/09,5,19.25
accd,Low,2006/03/09,3,12
accd,Stage,2006/03/09,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2006/03/10,3,22.5
