itemType,title,barcode,date,checkoutTimes,itemDuration
accd,Diamond dogs,10043937845,2005/10,2,100
accd,Reality,10046394259,2005/10,1,88
accd,Scary monsters,10044912920,2005/10,1,66
accd,Station to station,10046459474,2005/10,1,1074
accd,Best of Bowie,10045062675,2005/11,2,42.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251756,2005/11,3,50
accd,ChangesBowie,10042775063,2005/11,1,44
accd,Diamond dogs,10043937852,2005/11,2,50
accd,Earthling,10045826244,2005/11,1,41
accd,Heathen,10044136512,2005/11,1,40
accd,man who sold the world,10044913415,2005/11,1,40
accd,Station to station,10046459532,2005/11,4,56.75
accd,Aladdin sane,10044292018,2005/12,5,25.2
accd,Best of Bowie,10045062642,2005/12,16,56.3125
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2005/12,3,57
accd,ChangesBowie,10036390440,2005/12,4,19
accd,David live,10053770524,2005/12,5,34.8
accd,Diamond dogs,10044177672,2005/12,4,20.75
accd,Earthling,10045826251,2005/12,1,28
accd,Heathen,10044136678,2005/12,4,37
accd,Heroes,10037787370,2005/12,7,24.4286
accd,Hunky dory,10049926735,2005/12,3,15
accd,Lodger,10040931742,2005/12,5,16.8
accd,Low,10053692371,2005/12,11,15.1818
accd,man who sold the world,10044913464,2005/12,7,29.2857
accd,Outside,10044128337,2005/12,5,19.8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138699,2005/12,12,21.3333
accd,Scary monsters,10045114252,2005/12,9,32.7778
accd,Space oddity,10039936330,2005/12,6,22.1667
accd,Stage,10053755376,2005/12,3,21.6667
accd,Station to station,10046459243,2005/12,7,28.2857
accd,Young Americans,10037759676,2005/12,7,16.7143
accd,Aladdin sane,10044292091,2006/01,16,14.1875
accd,Best of Bowie,10045062667,2006/01,27,19.037
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251756,2006/01,7,15
accd,ChangesBowie,10042774587,2006/01,12,20.4167
accd,David live,10053770524,2006/01,12,12.75
accd,Diamond dogs,10044177672,2006/01,12,9.5
accd,Earthling,10045826251,2006/01,5,12.2
accd,Heathen,10044136678,2006/01,6,14.8333
accd,Heroes,10037464426,2006/01,15,17.5333
accd,Hunky dory,10040890468,2006/01,22,14.4545
accd,Lodger,10040912031,2006/01,7,25.5714
accd,Low,10043448132,2006/01,19,12.4737
accd,man who sold the world,10044913498,2006/01,10,15.6
accd,Outside,10044128352,2006/01,6,20.5
accd,Reality,10046394234,2006/01,11,16.0909
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10039139133,2006/01,13,19.6154
accd,Scary monsters,10044912938,2006/01,13,17.6923
accd,Space oddity,10055308257,2006/01,10,14.2
accd,Stage,10053755376,2006/01,13,23
accd,Station to station,10046459227,2006/01,15,15.2
accd,Young Americans,10053303292,2006/01,11,15.9091
accd,Aladdin sane,10044292091,2006/02,14,13.3571
accd,Best of Bowie,10045062568,2006/02,18,12.5556
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251756,2006/02,6,13
accd,ChangesBowie,10042774595,2006/02,6,9.6667
accd,David live,10053770532,2006/02,19,20.2105
accd,Diamond dogs,10044177672,2006/02,14,10
accd,Earthling,10045826269,2006/02,9,11.4444
accd,Heathen,10044136710,2006/02,2,12.5
accd,Heroes,10037787339,2006/02,8,13.5
accd,Hunky dory,10049926735,2006/02,16,19.0625
accd,Lodger,10040912049,2006/02,11,14.9091
accd,Low,10053692371,2006/02,14,17.0714
accd,man who sold the world,10044913373,2006/02,13,12.1538
accd,Outside,10040778895,2006/02,4,16
accd,Reality,10046393962,2006/02,13,17.6923
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2006/02,22,11.3636
accd,Scary monsters,10045114252,2006/02,14,17.7857
accd,Space oddity,10055308232,2006/02,18,19.0556
accd,Stage,10053755426,2006/02,13,9.2308
accd,Station to station,10046459243,2006/02,10,9.7
accd,Young Americans,10037759650,2006/02,10,17
accd,Aladdin sane,10040889379,2006/03,14,10.5
accd,Best of Bowie,10045062683,2006/03,23,13.5652
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251756,2006/03,7,8.8571
accd,ChangesBowie,10042774587,2006/03,10,16.6
accd,David live,10053770532,2006/03,8,11
accd,Diamond dogs,10040890757,2006/03,21,11.5714
accd,Earthling,10045826251,2006/03,8,24.375
accd,Heathen,10044136512,2006/03,7,4.1429
accd,Heroes,10037464442,2006/03,23,14.6957
accd,Hunky dory,10055127129,2006/03,19,12.4211
accd,Lodger,10040912049,2006/03,12,13.75
accd,Low,10043448132,2006/03,24,15.2917
accd,man who sold the world,10044913399,2006/03,13,14.6154
accd,Outside,10044128352,2006/03,15,9.3333
accd,Reality,10046393947,2006/03,9,36.7778
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138731,2006/03,30,11.2
accd,Scary monsters,10044912920,2006/03,15,9.8667
accd,Space oddity,10055308240,2006/03,26,11.3462
accd,Stage,10053755350,2006/03,8,12.5
accd,Station to station,10046459524,2006/03,30,16.4667
accd,Young Americans,10053303292,2006/03,26,16.7692
accd,Aladdin sane,10040889379,2006/04,10,10.7
accd,Best of Bowie,10045062675,2006/04,23,13.4783
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2006/04,10,10.4
accd,ChangesBowie,10036390440,2006/04,3,27.3333
accd,David live,10053770516,2006/04,8,16.25
accd,Diamond dogs,10043937852,2006/04,15,40.2667
accd,Earthling,10045826251,2006/04,2,5.5
accd,Heathen,10044136801,2006/04,4,2.75
accd,Heroes,10037787701,2006/04,9,8.8889
accd,Hunky dory,10039134662,2006/04,16,28.375
accd,Lodger,10040931742,2006/04,7,11.8571
accd,Low,10053692389,2006/04,14,16.5714
accd,man who sold the world,10037760302,2006/04,18,10.9444
accd,Outside,10044128337,2006/04,5,37.2
accd,Reality,10046394234,2006/04,7,32.4286
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10039139141,2006/04,16,13.125
accd,Scary monsters,10045114252,2006/04,3,23.3333
accd,Space oddity,10055308257,2006/04,12,9.1667
accd,Stage,10053755350,2006/04,9,19.4444
accd,Station to station,10046459508,2006/04,11,8
accd,Young Americans,10055276231,2006/04,14,19.8571
accd,Aladdin sane,10049886814,2006/05,19,11.4211
accd,Best of Bowie,10045062642,2006/05,20,13.85
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2006/05,7,29
accd,ChangesBowie,10036390440,2006/05,8,13.375
accd,David live,10053770516,2006/05,12,15.0833
accd,Diamond dogs,10044177672,2006/05,13,9.7692
accd,Earthling,10045826244,2006/05,7,7.4286
accd,Heathen,10044136710,2006/05,8,20.125
accd,Heroes,10037464434,2006/05,13,18.2308
accd,Hunky dory,10040890468,2006/05,20,14.05
accd,Lodger,10040912080,2006/05,9,13.3333
accd,Low,10053692389,2006/05,11,11.5455
accd,man who sold the world,10044913373,2006/05,19,20
accd,Reality,10046393947,2006/05,8,12.625
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138640,2006/05,18,12.3889
accd,Scary monsters,10045114237,2006/05,16,15.1875
accd,Space oddity,10055308240,2006/05,23,23.2174
accd,Stage,10053755400,2006/05,16,48.25
accd,Station to station,10046459300,2006/05,13,16.2308
accd,Young Americans,10037759627,2006/05,13,9.3846
accd,Aladdin sane,10040889379,2006/06,17,19.0588
accd,Best of Bowie,10045062576,2006/06,21,14.2857
accd,ChangesBowie,10042774587,2006/06,13,18.4615
accd,David live,10053770524,2006/06,10,18.5
accd,Diamond dogs,10044177672,2006/06,13,21.0769
accd,Earthling,10045826244,2006/06,5,7.6
accd,Heathen,10044136512,2006/06,6,9.5
accd,Heroes,10037787339,2006/06,11,16.7273
accd,Hunky dory,10055127137,2006/06,26,8.7692
accd,Lodger,10040931742,2006/06,12,16.5833
accd,Low,10044218500,2006/06,19,19.6316
accd,man who sold the world,10044913373,2006/06,14,14.6429
accd,Outside,10044128337,2006/06,9,20
accd,Reality,10046394234,2006/06,11,14.6364
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138657,2006/06,33,13.0303
accd,Scary monsters,10044912920,2006/06,11,8.0909
accd,Space oddity,10039936330,2006/06,19,16.7895
accd,Stage,10053755418,2006/06,9,17.7778
accd,Station to station,10046459490,2006/06,21,17.5714
accd,Young Americans,10037759650,2006/06,16,17.4375
accd,Aladdin sane,10044292018,2006/07,19,17.6316
accd,Best of Bowie,10045062550,2006/07,32,16.375
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2006/07,27,10.1481
accd,ChangesBowie,10036390440,2006/07,5,20.6
accd,David live,10053770532,2006/07,11,8.9091
accd,Diamond dogs,10044177672,2006/07,19,12.2105
accd,Earthling,10045826269,2006/07,7,13
accd,Heathen,10044136512,2006/07,3,3.6667
accd,Heroes,10037787339,2006/07,25,19.2
accd,Hunky dory,10049926735,2006/07,13,13.4615
accd,Lodger,10040912080,2006/07,10,16.9
accd,Low,10053692363,2006/07,13,9.3846
accd,man who sold the world,10044913399,2006/07,19,10.4737
accd,Outside,10044128337,2006/07,10,11.6
accd,Reality,10046393947,2006/07,11,18.0909
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138673,2006/07,19,13.4737
accd,Scary monsters,10044912920,2006/07,18,19.5556
accd,Space oddity,10039936306,2006/07,16,22
accd,Stage,10053755426,2006/07,13,10.2308
accd,Station to station,10046459524,2006/07,12,16.3333
accd,Young Americans,10055276231,2006/07,21,14.4762
accd,Aladdin sane,10049886970,2006/08,21,15.8095
accd,Best of Bowie,10045062584,2006/08,26,14.3846
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2006/08,25,14.8
accd,ChangesBowie,10042774595,2006/08,9,13.4444
accd,David live,10053770516,2006/08,12,21.9167
accd,Diamond dogs,10043938736,2006/08,11,15.5455
accd,Earthling,10045826269,2006/08,7,13.4286
accd,Heathen,10044136512,2006/08,4,19.25
accd,Heroes,10037787370,2006/08,8,19
accd,Hunky dory,10039134654,2006/08,12,10.5
accd,Lodger,10040912080,2006/08,10,19.6
accd,Low,10053692348,2006/08,16,18.375
accd,man who sold the world,10044913472,2006/08,20,23.35
accd,Outside,10044128337,2006/08,14,16.7857
accd,Reality,10046393962,2006/08,3,2.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138657,2006/08,14,24.0714
accd,Scary monsters,10038121389,2006/08,9,21.6667
accd,Space oddity,10039936330,2006/08,20,11.4
accd,Stage,10053755418,2006/08,11,20.6364
accd,Station to station,10046459235,2006/08,14,15.1429
accd,Young Americans,10037759676,2006/08,20,15.55
accd,Aladdin sane,10049886970,2006/09,17,10.4118
accd,Best of Bowie,10045062642,2006/09,23,13
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2006/09,16,39.9375
accd,ChangesBowie,10042774587,2006/09,11,20.1818
accd,David live,10053770532,2006/09,6,9.6667
accd,Diamond dogs,10043937845,2006/09,15,10.4
accd,Earthling,10045826251,2006/09,6,27.8333
accd,Heathen,10044136835,2006/09,6,26.6667
accd,Heroes,10037787370,2006/09,6,15.8333
accd,Hunky dory,10039134662,2006/09,21,13.1905
accd,Lodger,10040912056,2006/09,6,15.5
accd,Low,10053692371,2006/09,15,10.8667
accd,man who sold the world,10037760310,2006/09,13,26.2308
accd,Outside,10044128352,2006/09,15,15.2
accd,Reality,10046394234,2006/09,9,17.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138715,2006/09,19,14.7368
accd,Scary monsters,10038121371,2006/09,16,29.375
accd,Space oddity,10055308257,2006/09,12,24.4167
accd,Stage,10053755418,2006/09,10,18
accd,Station to station,10046459508,2006/09,16,14.375
accd,Young Americans,10055276215,2006/09,11,12.3636
accd,Aladdin sane,10044292091,2006/10,13,13
accd,Best of Bowie,10045062642,2006/10,38,15.1053
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2006/10,21,17.7619
accd,ChangesBowie,10042774702,2006/10,13,25.2308
accd,David live,10053770540,2006/10,11,18.2727
accd,Diamond dogs,10043937845,2006/10,14,15.4286
accd,Earthling,10045826251,2006/10,4,22.25
accd,Heathen,10044136710,2006/10,8,18.625
accd,Heroes,10037787370,2006/10,16,21.375
accd,Hunky dory,10040890773,2006/10,18,26.7222
accd,Lodger,10040931742,2006/10,12,24.0833
accd,Low,10044218500,2006/10,16,14.1875
accd,man who sold the world,10037760310,2006/10,15,15.3333
accd,Outside,10044128352,2006/10,14,12.2143
accd,Reality,10046393947,2006/10,6,18.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138715,2006/10,23,24.3478
accd,Scary monsters,10045114237,2006/10,17,10.1176
accd,Space oddity,10055308232,2006/10,15,10.4
accd,Stage,10053755418,2006/10,8,25.125
accd,Station to station,10046459490,2006/10,10,16.4
accd,Young Americans,10055276231,2006/10,11,47.9091
accd,Aladdin sane,10049886814,2006/11,15,21.9333
accd,Best of Bowie,10045062600,2006/11,32,14.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2006/11,13,39.0769
accd,ChangesBowie,10042774595,2006/11,8,14.75
accd,David live,10053770540,2006/11,7,11.2857
accd,Diamond dogs,10040890757,2006/11,18,14.5
accd,Earthling,10045826251,2006/11,4,20.25
accd,Heathen,10044136512,2006/11,13,18.1538
accd,Heroes,10037464434,2006/11,10,12.2
accd,Hunky dory,10039134662,2006/11,12,13.3333
accd,Lodger,10040931742,2006/11,10,8.7
accd,Low,10043448140,2006/11,15,37.8667
accd,man who sold the world,10044913399,2006/11,11,15.6364
accd,Outside,10044128352,2006/11,11,16.1818
accd,Reality,10046394234,2006/11,5,21.6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10040890617,2006/11,28,14.9286
accd,Scary monsters,10045114237,2006/11,18,21.6667
accd,Space oddity,10039936314,2006/11,22,15.9545
accd,Stage,10053755426,2006/11,8,13.375
accd,Station to station,10038370663,2006/11,15,14.2
accd,Young Americans,10053303276,2006/11,20,13.45
accd,Aladdin sane,10040889379,2006/12,15,8.1333
accd,Best of Bowie,10045062550,2006/12,24,22.5833
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2006/12,5,15
accd,ChangesBowie,10042774595,2006/12,5,7.2
accd,David live,10053770557,2006/12,4,27.5
accd,Diamond dogs,10044177672,2006/12,7,12.7143
accd,Earthling,10045826269,2006/12,1,33
accd,Heathen,10044136835,2006/12,4,14.25
accd,Heroes,10037464434,2006/12,9,15
accd,Hunky dory,10055127137,2006/12,11,50.2727
accd,Lodger,10040912049,2006/12,10,8.1
accd,Low,10053692371,2006/12,13,10
accd,man who sold the world,10044913373,2006/12,11,15.8182
accd,Outside,10044128337,2006/12,12,9
accd,Reality,10046393962,2006/12,2,30.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2006/12,11,12.4545
accd,Scary monsters,10044912912,2006/12,3,12.3333
accd,Space oddity,10039936330,2006/12,7,18
accd,Stage,10053712922,2006/12,10,10.5
accd,Station to station,10046459268,2006/12,12,46.1667
accd,Young Americans,10055276231,2006/12,11,7.6364
accd,Aladdin sane,10049886970,2007/01,8,20.375
accd,Best of Bowie,10045062550,2007/01,7,23.4286
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/01,8,25.25
accd,ChangesBowie,10042774595,2007/01,4,19.75
accd,David live,10053770557,2007/01,5,27.6
accd,Diamond dogs,10043937852,2007/01,7,22.2857
accd,Earthling,10045826251,2007/01,2,9
accd,Heathen,10049050262,2007/01,7,27.1429
accd,Heroes,10055426398,2007/01,2,24.5
accd,Hunky dory,10055127129,2007/01,7,13
accd,Lodger,10040912049,2007/01,6,23.8333
accd,Low,10043448082,2007/01,6,19
accd,man who sold the world,10044913472,2007/01,14,24.4286
accd,Outside,10044128337,2007/01,10,18.3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10039139141,2007/01,10,15.8
accd,Scary monsters,10044912904,2007/01,11,19.4545
accd,Space oddity,10039936306,2007/01,8,19.5
accd,Stage,10053755426,2007/01,10,22.7
accd,Station to station,10046459524,2007/01,9,17
accd,Young Americans,10037759650,2007/01,9,16.1111
accd,Aladdin sane,10044292018,2007/02,13,10.9231
accd,Best of Bowie,10045062600,2007/02,20,16.55
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553324,2007/02,8,16.375
accd,ChangesBowie,10042775063,2007/02,11,14
accd,David live,10053770524,2007/02,4,10
accd,Diamond dogs,10043937852,2007/02,14,71.0714
accd,Earthling,10045826269,2007/02,5,10.4
accd,Heathen,10044136710,2007/02,8,18.875
accd,Heroes,10037464442,2007/02,16,12.625
accd,Hunky dory,10039134662,2007/02,16,19.0625
accd,Lodger,10040912080,2007/02,7,14.7143
accd,Low,10053692348,2007/02,19,15.7368
accd,man who sold the world,10044913464,2007/02,8,13.375
accd,Outside,10044128352,2007/02,14,19
accd,Reality,10046394234,2007/02,8,19.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2007/02,15,11
accd,Scary monsters,10038121389,2007/02,17,17.2353
accd,Space oddity,10039936306,2007/02,17,11.5294
accd,Stage,10053755392,2007/02,7,19.1429
accd,Station to station,10046459268,2007/02,16,26
accd,Young Americans,10053303276,2007/02,13,18.6154
accd,Aladdin sane,10049886970,2007/03,17,11.7647
accd,Best of Bowie,10045062584,2007/03,24,16.875
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553332,2007/03,16,13.75
accd,ChangesBowie,10042775063,2007/03,14,15.5
accd,David live,10053770524,2007/03,18,16.0556
accd,Diamond dogs,10043937845,2007/03,20,14.9
accd,Earthling,10045826251,2007/03,8,26.125
accd,Heathen,10044136835,2007/03,16,31.375
accd,Heroes,10055426380,2007/03,20,10.85
accd,Hunky dory,10039134654,2007/03,20,13.9
accd,Lodger,10040912049,2007/03,19,15.8947
accd,Low,10043448082,2007/03,20,15.4
accd,man who sold the world,10044913456,2007/03,19,14.6316
accd,Outside,10044128337,2007/03,17,10.6471
accd,Reality,10046394259,2007/03,5,16.4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10039139141,2007/03,37,20.1622
accd,Scary monsters,10044912912,2007/03,22,13.3182
accd,Space oddity,10039936314,2007/03,23,10
accd,Stage,10053755400,2007/03,13,15.6154
accd,Station to station,10046459524,2007/03,25,18
accd,Young Americans,10055276231,2007/03,29,12.069
accd,Aladdin sane,10044292018,2007/04,18,93.8889
accd,Best of Bowie,10045062675,2007/04,27,15.1481
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/04,9,12.1111
accd,ChangesBowie,10042774595,2007/04,3,6.3333
accd,David live,10053770524,2007/04,8,9.625
accd,Diamond dogs,10043937845,2007/04,11,7.9091
accd,Earthling,10045826251,2007/04,4,23
accd,Heathen,10044136801,2007/04,6,17.8333
accd,Heroes,10037464442,2007/04,21,18.381
accd,Hunky dory,10039134662,2007/04,24,14.25
accd,Lodger,10040912049,2007/04,14,14.1429
accd,Low,10053692389,2007/04,13,10.7692
accd,man who sold the world,10044913464,2007/04,9,12.5556
accd,Outside,10044128337,2007/04,22,8.3182
accd,Reality,10046394259,2007/04,16,13
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138673,2007/04,17,15
accd,Scary monsters,10045114252,2007/04,19,14.7368
accd,Sound vision,10056585465,2007/04,12,7.6667
accd,Space oddity,10055308257,2007/04,20,13.35
accd,Stage,10053755400,2007/04,9,13.2222
accd,Station to station,10046459300,2007/04,11,11.3636
accd,Young Americans,10055276223,2007/04,18,12.8333
accd,Aladdin sane,10044292000,2007/05,10,9
accd,Best of Bowie,10045062634,2007/05,26,20.1154
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/05,10,21.6
accd,ChangesBowie,10042774702,2007/05,9,13.8889
accd,David live,10053770540,2007/05,5,18.6
accd,Diamond dogs,10043943256,2007/05,11,19.6364
accd,Earthling,10045826251,2007/05,2,26.5
accd,Heathen,10044136801,2007/05,4,10
accd,Heroes,10037464434,2007/05,7,11.4286
accd,Hunky dory,10039134654,2007/05,17,14.7059
accd,Lodger,10040912080,2007/05,16,9.5
accd,Low,10053692389,2007/05,13,13.5385
accd,man who sold the world,10044913456,2007/05,16,17.375
accd,Outside,10044128337,2007/05,13,10.5385
accd,Reality,10046394234,2007/05,6,20.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2007/05,22,13.5
accd,Scary monsters,10044912920,2007/05,12,23.3333
accd,Sound vision,10056585408,2007/05,14,9.0714
accd,Space oddity,10055308240,2007/05,18,11.0556
accd,Stage,10053755418,2007/05,9,10.4444
accd,Station to station,10038370663,2007/05,12,13.75
accd,Young Americans,10037759676,2007/05,19,15.3158
accd,Aladdin sane,10044292018,2007/06,10,8.3
accd,Best of Bowie,10045062667,2007/06,24,12.8333
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/06,10,22.9
accd,ChangesBowie,10042774595,2007/06,7,16.5714
accd,David live,10053770524,2007/06,13,14.9231
accd,Diamond dogs,10043943256,2007/06,16,13.25
accd,Earthling,10045826251,2007/06,5,15
accd,Heathen,10049050262,2007/06,7,9.8571
accd,Heroes,10037787339,2007/06,19,10.7895
accd,Hunky dory,10040890773,2007/06,21,12.1429
accd,Lodger,10040912031,2007/06,13,15.8462
accd,Low,10053692389,2007/06,14,15.2857
accd,man who sold the world,10044913464,2007/06,17,15.0588
accd,Outside,10044128337,2007/06,16,19
accd,Reality,10046394218,2007/06,6,9.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138640,2007/06,21,11.3333
accd,Scary monsters,10044912912,2007/06,17,13.6471
accd,Sound vision,10056585481,2007/06,13,20.1538
accd,Space oddity,10055308232,2007/06,17,12.6471
accd,Stage,10053755426,2007/06,14,12.2143
accd,Station to station,10046459250,2007/06,29,20
accd,Young Americans,10037759627,2007/06,16,15.6875
accd,Aladdin sane,10049886814,2007/07,13,10.1538
accd,Best of Bowie,10056528572,2007/07,39,35.1026
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553308,2007/07,15,14.8667
accd,ChangesBowie,10049199192,2007/07,10,14.7
accd,David live,10053770532,2007/07,7,14
accd,Diamond dogs,10043938744,2007/07,16,7.375
accd,Earthling,10045826251,2007/07,9,6.5556
accd,Heathen,10044136801,2007/07,11,18.7273
accd,Heroes,10037787339,2007/07,21,12.5238
accd,Hunky dory,10055127129,2007/07,28,14.1429
accd,Lodger,10040912080,2007/07,6,8.1667
accd,Low,10053692371,2007/07,22,11.0909
accd,man who sold the world,10037760310,2007/07,12,15.3333
accd,Outside,10044128352,2007/07,11,15.1818
accd,Reality,10046394259,2007/07,6,15
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10040890617,2007/07,24,14.0833
accd,Scary monsters,10044912920,2007/07,12,13.3333
accd,Sound vision,10056585457,2007/07,30,22.3333
accd,Space oddity,10055308240,2007/07,12,16.4167
accd,Stage,10053755400,2007/07,9,15.5556
accd,Station to station,10046459250,2007/07,17,15.6471
accd,Young Americans,10053303276,2007/07,14,11.5714
accd,Aladdin sane,10049886814,2007/08,13,14.3846
accd,Best of Bowie,10052765145,2007/08,25,15.8
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/08,27,12.4444
accd,ChangesBowie,10042775063,2007/08,14,13.6429
accd,David live,10053770524,2007/08,9,19.7778
accd,Diamond dogs,10043938736,2007/08,12,9.5833
accd,Earthling,10045826251,2007/08,8,17.125
accd,Heathen,10044136835,2007/08,4,78.75
accd,Heroes,10055426380,2007/08,13,17.2308
accd,Hunky dory,10056557530,2007/08,20,14.2
accd,Lodger,10040912049,2007/08,18,9.1667
accd,Low,10043448082,2007/08,15,14.6
accd,man who sold the world,10037760310,2007/08,17,17.2353
accd,Outside,10044128352,2007/08,16,16.4375
accd,Reality,10046394218,2007/08,8,22.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138657,2007/08,30,11.5
accd,Scary monsters,10044912912,2007/08,13,16.6923
accd,Sound vision,10056585457,2007/08,16,10.1875
accd,Space oddity,10055308240,2007/08,15,7.0667
accd,Stage,10053712922,2007/08,15,13.0667
accd,Station to station,10053378062,2007/08,31,12.2258
accd,Young Americans,10053303284,2007/08,20,9.6
accd,Aladdin sane,10049886814,2007/09,5,22.6
accd,Best of Bowie,10045062550,2007/09,34,11.8235
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/09,4,10.25
accd,ChangesBowie,10049199192,2007/09,8,23.875
accd,David live,10053770532,2007/09,6,4.1667
accd,Diamond dogs,10043943256,2007/09,9,14.4444
accd,Earthling,10045826269,2007/09,6,17.3333
accd,Heathen,10044136801,2007/09,6,9
accd,Heroes,10037464434,2007/09,17,12.2941
accd,Hunky dory,10049926735,2007/09,26,11.8462
accd,Lets dance,10058570820,2007/09,9,30.1111
accd,Lodger,10040931734,2007/09,8,11.375
accd,Low,10053692348,2007/09,12,11.5833
accd,man who sold the world,10037760310,2007/09,7,25.8571
accd,Outside,10044128337,2007/09,10,12.6
accd,Reality,10046394234,2007/09,6,13.8333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138673,2007/09,16,17.3125
accd,Scary monsters,10038121371,2007/09,9,22.8889
accd,Sound vision,10056585416,2007/09,19,17.8947
accd,Space oddity,10039936280,2007/09,17,19.4118
accd,Stage,10053755418,2007/09,16,11.8125
accd,Station to station,10046459490,2007/09,17,7.7647
accd,Tonight,10058574244,2007/09,2,3.5
accd,Young Americans,10037759627,2007/09,11,17.2727
accd,Aladdin sane,10049886814,2007/10,6,12.8333
accd,Best of Bowie,10045062667,2007/10,22,13.7727
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/10,12,16.6667
accd,ChangesBowie,10042775063,2007/10,2,23.5
accd,David live,10053770508,2007/10,7,10.7143
accd,Diamond dogs,10043938744,2007/10,7,13
accd,Earthling,10045826269,2007/10,3,12.6667
accd,Heathen,10044136710,2007/10,5,16.8
accd,Heroes,10037464434,2007/10,11,13.4545
accd,Hunky dory,10049926735,2007/10,9,10.2222
accd,Lets dance,10058570812,2007/10,8,21.375
accd,Lodger,10040912056,2007/10,10,16.6
accd,Low,10043448082,2007/10,9,13.3333
accd,man who sold the world,10044913464,2007/10,7,23.4286
accd,Outside,10044128337,2007/10,4,16.5
accd,Reality,10046393962,2007/10,10,43.9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10040890617,2007/10,22,12.7727
accd,Scary monsters,10044912938,2007/10,14,22.5
accd,Sound vision,10056585473,2007/10,17,23.2941
accd,Space oddity,10055308232,2007/10,17,15.5882
accd,Stage,10053755376,2007/10,6,12.3333
accd,Station to station,10046459243,2007/10,15,24.6667
accd,Tonight,10058574244,2007/10,11,15.6364
accd,Young Americans,10055276215,2007/10,11,17.4545
accd,Aladdin sane,10049886814,2007/11,9,13.2222
accd,Best of Bowie,10045062550,2007/11,31,12.5161
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/11,21,20.381
accd,ChangesBowie,10042774595,2007/11,9,15.4444
accd,David live,10053770524,2007/11,7,13.4286
accd,Diamond dogs,10044177672,2007/11,15,13.8
accd,Earthling,10045826251,2007/11,7,9.2857
accd,Heathen,10044136512,2007/11,8,18.25
accd,Heroes,10055426380,2007/11,19,19.5263
accd,Hunky dory,10039134662,2007/11,34,10.7059
accd,Lets dance,10058570788,2007/11,18,15.4444
accd,Lodger,10040931734,2007/11,10,14.6
accd,Low,10053692389,2007/11,21,11.6667
accd,man who sold the world,10044913415,2007/11,13,13.2308
accd,Outside,10044128337,2007/11,25,24.88
accd,Reality,10046394234,2007/11,6,9.6667
